MovieID,Title,Year,Genres,Language,Country,Total Views
3105,Awakenings,1990,DRAMA,French,Italy,85628
3106,Come See the Paradise,1990,DRAMA|ROMANCE,German,France,55081
3107,Backdraft,1991,ACTION|DRAMA,Italian,Italy,5513
3108,"Fisher King, The",1991,COMEDY|DRAMA|ROMANCE,French,USA,91598
3109,"River, The",1984,DRAMA,English,France,36997
3110,Country,1984,DRAMA,German,France,46891
3111,Places in the Heart,1984,DRAMA,Spanish,USA,90560
3112,'Night Mother,1986,DRAMA,English,France,37947
3113,End of Days,1999,ACTION|THRILLER,Spanish,Italy,91477
3114,Toy Story 2,1999,ANIMATION|CHILDREN'S|COMEDY,Spanish,USA,41944
3115,Flawless,1999,DRAMA,German,Italy,78126
3116,Miss Julie,1999,DRAMA,Italian,India,48141
3117,Ride with the Devil,1999,DRAMA|ROMANCE|WAR,Italian,France,87959
3118,Tumbleweeds,1999,DRAMA,German,India,84629
3119,Bay of Blood (Reazione a catena),1971,HORROR,French,India,14192
3120,"Distinguished Gentleman, The",1992,COMEDY,German,UK,24840
3121,"Hitch-Hiker, The",1953,FILM|NOIR,French,France,65706
3122,Santa Fe Trail,1940,DRAMA|ROMANCE|WESTERN,Italian,Canada,54180
3123,Spring Fever USA (a.k.a. Lauderdale),1989,COMEDY,Italian,Italy,47022
3124,Agnes Browne,1999,COMEDY|DRAMA,English,Italy,48702
3125,"End of the Affair, The",1999,DRAMA,Spanish,Canada,63739
3126,"End of the Affair, The",1955,DRAMA,French,UK,34088
3127,Holy Smoke,1999,DRAMA,Spanish,Canada,52013
3128,"Map of the World, A",1999,DRAMA,German,USA,10174
3129,Sweet and Lowdown,1999,COMEDY|DRAMA,German,France,33653
3130,Bonfire of the Vanities,1990,COMEDY,Spanish,India,65328
3131,Broadway Damage,1997,COMEDY,English,USA,63735
3132,Daddy Long Legs,1919,COMEDY,French,India,95499
3133,Go West,1925,COMEDY,German,USA,6432
3134,"Grand Illusion (Grande illusion, La)",1937,DRAMA|WAR,Spanish,Italy,83691
3135,"Great Santini, The",1979,DRAMA,French,USA,59466
3136,"James Dean Story, The",1957,DOCUMENTARY,Italian,Italy,22437
3137,"Sea Wolves, The",1980,ACTION|WAR,German,Italy,60797
3138,Stealing Home,1988,DRAMA,German,India,8223
3139,Tarzan the Fearless,1933,ACTION|ADVENTURE,German,USA,67324
3140,"Three Ages, The",1923,COMEDY,English,Canada,6528
3141,"Two Jakes, The",1990,DRAMA,French,Canada,72669
3142,U2: Rattle and Hum,1988,DOCUMENTARY|MUSICAL,Italian,Italy,30376
3143,Hell in the Pacific,1968,DRAMA|WAR,Italian,Italy,8102
3144,"Glass Bottom Boat, The",1966,COMEDY|ROMANCE,English,India,55250
3145,"Cradle Will Rock, The",1999,DRAMA,Italian,Italy,67183
3146,Deuce Bigalow: Male Gigolo,1999,COMEDY,Spanish,Italy,51442
3147,"Green Mile, The",1999,DRAMA|THRILLER,Spanish,Italy,69299
3148,"Cider House Rules, The",1999,DRAMA,Italian,Italy,88000
3149,Diamonds,1999,MYSTERY,French,USA,17990
3150,"War Zone, The",1999,DRAMA,German,USA,99575
3151,"Bat Whispers, The",1930,CRIME|DRAMA|MYSTERY,Italian,India,32036
3152,"Last Picture Show, The",1971,DRAMA,German,USA,46512
3153,"7th Voyage of Sinbad, The",1958,ACTION|ADVENTURE|FANTASY,Spanish,USA,72456
3154,Blood on the Sun,1945,DRAMA|WAR,English,India,34759
3155,Anna and the King,1999,DRAMA|ROMANCE,German,Canada,99421
3156,Bicentennial Man,1999,COMEDY|DRAMA|SCI-FI,French,India,41315
3157,Stuart Little,1999,CHILDREN'S|COMEDY,Italian,USA,52569
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",1999,DRAMA,French,France,28365
3159,Fantasia 2000,1999,ANIMATION|CHILDREN'S|MUSICAL,English,USA,85874
3160,Magnolia,1999,DRAMA,English,Canada,52345
3161,Onegin,1999,DRAMA,English,Italy,4234
3162,Simpatico,1999,COMEDY|DRAMA,English,Italy,43865
3163,Topsy-Turvy,1999,DRAMA,French,India,47091
3164,"Alley Cats, The",1968,DRAMA,Italian,Canada,13931
3165,Boiling Point,1993,ACTION|DRAMA,German,USA,13129
3166,Brenda Starr,1989,ADVENTURE,French,USA,72758
3167,Carnal Knowledge,1971,DRAMA,French,Italy,71839
3168,Easy Rider,1969,ADVENTURE|DRAMA,English,France,88758
3169,"Falcon and the Snowman, The",1984,DRAMA,Spanish,Italy,80942
3170,Hi-Yo Silver,1940,WESTERN,Italian,India,15841
3171,Room at the Top,1959,DRAMA,French,Canada,31000
3172,Ulysses (Ulisse),1954,ADVENTURE,Italian,Canada,97587
3173,Any Given Sunday,1999,DRAMA,English,Italy,35479
3174,Man on the Moon,1999,COMEDY|DRAMA,Spanish,Canada,38524
3175,Galaxy Quest,1999,ADVENTURE|COMEDY|SCI-FI,English,France,14037
3176,"Talented Mr. Ripley, The",1999,DRAMA|MYSTERY|THRILLER,Spanish,Italy,63309
3177,Next Friday,1999,COMEDY,Spanish,USA,12327
3178,"Hurricane, The",1999,DRAMA,English,France,77851
3179,Angela's Ashes,1999,DRAMA,French,Italy,63366
3180,Play it to the Bone,1999,COMEDY|DRAMA,Spanish,USA,73814
3181,Titus,1999,DRAMA,English,India,93476
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,1999,DOCUMENTARY,Spanish,UK,88995
3183,"Third Miracle, The",1999,DRAMA,French,USA,50731
3184,Montana,1998,ACTION|COMEDY|CRIME|DRAMA,German,USA,34633
3185,Snow Falling on Cedars,1999,DRAMA,Spanish,Canada,57241
3186,"Girl, Interrupted",1999,DRAMA,English,India,6347
3187,Trans,1998,DRAMA,English,UK,93622
3188,"Life and Times of Hank Greenberg, The",1998,DOCUMENTARY,French,France,77870
3189,My Dog Skip,1999,COMEDY,Spanish,USA,52559
3190,Supernova,2000,ADVENTURE|SCI-FI,French,UK,72872
3191,"Quarry, The",1998,DRAMA,Italian,Italy,2261
3192,"Terrorist, The (Malli)",1998,DRAMA,Italian,France,62100
3193,Creature,1999,DOCUMENTARY,Spanish,Canada,62231
3194,"Way We Were, The",1973,DRAMA,English,USA,74525
3195,Tess of the Storm Country,1922,DRAMA,French,Italy,78598
3196,Stalag 17,1953,DRAMA|WAR,Italian,Italy,62006
3197,"Presidio, The",1988,ACTION,German,France,34658
3198,Papillon,1973,DRAMA,German,USA,70045
3199,Pal Joey,1957,COMEDY|MUSICAL|ROMANCE,English,Canada,35854
3200,"Last Detail, The",1973,COMEDY|DRAMA,Italian,France,89144
3201,Five Easy Pieces,1970,DRAMA,French,Italy,94479
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),1971,DRAMA,Spanish,India,41413
3203,Dead Calm,1989,THRILLER,French,USA,56394
3204,"Boys from Brazil, The",1978,THRILLER,Italian,India,3216
3205,Black Sunday (La Maschera Del Demonio),1960,HORROR,French,Italy,50391
3206,Against All Odds,1984,ROMANCE,Italian,USA,78140
3207,"Snows of Kilimanjaro, The",1952,ADVENTURE,French,France,57220
3208,Loaded Weapon 1,1993,ACTION|COMEDY,Spanish,Italy,82241
3209,"Loves of Carmen, The",1948,DRAMA,French,India,14337
3210,Fast Times at Ridgemont High,1982,COMEDY,English,France,39036
3211,"Cry in the Dark, A",1988,DRAMA,English,Canada,7121
3212,Born to Win,1971,DRAMA,Spanish,UK,56549
3213,Batman: Mask of the Phantasm,1993,ANIMATION|CHILDREN'S,German,USA,11320
3214,American Flyers,1985,DRAMA,French,USA,59964
3215,Voyage of the Damned,1976,DRAMA,German,France,76227
3216,Vampyros Lesbos (Las Vampiras),1970,HORROR,German,UK,28795
3217,"Star Is Born, A",1937,DRAMA,Italian,India,87461
3218,Poison,1991,DRAMA,French,UK,44653
3219,Pacific Heights,1990,THRILLER,Italian,Italy,57203
3220,Night Tide,1961,DRAMA,German,USA,90721
3221,"Draughtsman's Contract, The",1982,DRAMA,Italian,UK,4864
3222,Carmen,1984,DRAMA,Spanish,Canada,11995
3223,"Zed & Two Noughts, A",1985,DRAMA,Spanish,India,74532
3224,Woman in the Dunes (Suna no onna),1964,DRAMA,Italian,Italy,62762
3225,Down to You,2000,COMEDY|ROMANCE,Italian,USA,85861
3226,Hellhounds on My Trail,1999,DOCUMENTARY,German,UK,70353
3227,"Not Love, Just Frenzy (M¨¢s que amor, frenes¨ª)",1996,COMEDY|DRAMA|THRILLER,French,UK,98792
3228,Wirey Spindell,1999,COMEDY,Italian,France,97579
3229,Another Man's Poison,1952,CRIME|DRAMA,English,UK,11168
3230,"Odessa File, The",1974,THRILLER,Italian,Italy,25683
3231,"Saphead, The",1920,COMEDY,English,UK,54930
3232,Seven Chances,1925,COMEDY,German,UK,87043
3233,Smashing Time,1967,COMEDY,German,UK,25125
3234,Train Ride to Hollywood,1978,COMEDY,Italian,India,34896
3235,Where the Buffalo Roam,1980,COMEDY,English,India,46416
3236,Zachariah,1971,WESTERN,German,Canada,13601
3237,Kestrel's Eye (Falkens ?ga),1998,DOCUMENTARY,Spanish,Italy,5964
3238,Eye of the Beholder,1999,THRILLER,Spanish,France,77197
3239,Isn't She Great?,2000,COMEDY,French,USA,27129
3240,"Big Tease, The",1999,COMEDY,English,Italy,69145
3241,"Cup, The (Ph?rpa)",1999,COMEDY,English,France,79360
3242,Santitos,1997,COMEDY,French,India,76712
3243,Encino Man,1992,COMEDY,Spanish,Canada,94256
3244,"Goodbye Girl, The",1977,COMEDY|ROMANCE,English,Canada,88628
3245,I Am Cuba (Soy Cuba/Ya Kuba),1964,DRAMA,Spanish,USA,93910
3246,Malcolm X,1992,DRAMA,Spanish,Canada,59771
3247,Sister Act,1992,COMEDY|CRIME,French,USA,32838
3248,Sister Act 2: Back in the Habit,1993,COMEDY,Spanish,Canada,47506
3249,"Hand That Rocks the Cradle, The",1992,THRILLER,Spanish,France,59706
3250,Alive,1993,DRAMA,German,UK,17786
3251,Agnes of God,1985,DRAMA|MYSTERY,English,USA,87913
3252,Scent of a Woman,1992,DRAMA,French,Canada,81260
3253,Wayne's World,1992,COMEDY,Italian,UK,75016
3254,Wayne's World 2,1993,COMEDY,Italian,USA,15459
3255,"League of Their Own, A",1992,COMEDY|DRAMA,French,Canada,36034
3256,Patriot Games,1992,ACTION|THRILLER,French,UK,77884
3257,"Bodyguard, The",1992,ACTION|DRAMA|ROMANCE|THRILLER,English,USA,22772
3258,Death Becomes Her,1992,COMEDY,French,Canada,97961
3259,Far and Away,1992,DRAMA|ROMANCE,French,USA,60028
3260,Howards End,1992,DRAMA,Spanish,Italy,50776
3261,Singles,1992,COMEDY|DRAMA|ROMANCE,Spanish,France,97144
3262,Twin Peaks: Fire Walk with Me,1992,DRAMA|MYSTERY,Italian,India,1280
3263,White Men Can't Jump,1992,COMEDY,French,France,8553
3264,Buffy the Vampire Slayer,1992,COMEDY|HORROR,Italian,Italy,53049
3265,Hard-Boiled (Lashou shentan),1992,ACTION|CRIME,English,UK,15087
3266,Man Bites Dog (C'est arriv¨¦ pr¨¨s de chez vous),1992,ACTION|COMEDY|CRIME|DRAMA,German,India,48466
3267,"Mariachi, El",1992,ACTION|THRILLER,Italian,Italy,11502
3268,Stop! Or My Mom Will Shoot,1992,ACTION|COMEDY,German,USA,85863
3269,Forever Young,1992,ADVENTURE|ROMANCE|SCI-FI,English,France,49552
3270,"Cutting Edge, The",1992,DRAMA,German,Canada,98986
3271,Of Mice and Men,1992,DRAMA,Italian,India,3054
3272,Bad Lieutenant,1992,CRIME|DRAMA,Italian,Canada,38535
3273,Scream 3,2000,HORROR|MYSTERY|THRILLER,Spanish,UK,13672
3274,Single White Female,1992,ACTION,Spanish,USA,76379
3275,"Boondock Saints, The",1999,ACTION|COMEDY,Italian,Canada,41268
3276,Gun Shy,2000,COMEDY,German,Canada,4401
3277,Beloved/Friend (Amigo/Amado),1999,DRAMA,Spanish,USA,3292
3278,Gendernauts,1999,DOCUMENTARY,German,India,30512
3279,Knockout,1999,ACTION|ADVENTURE,English,France,92337
3280,"Baby, The",1973,HORROR,Spanish,Italy,31877
3281,"Brandon Teena Story, The",1998,DOCUMENTARY,Spanish,India,44150
3282,Different for Girls,1996,COMEDY,German,Canada,83722
3283,Minnie and Moskowitz,1971,ACTION,Spanish,India,54843
3284,They Might Be Giants,1971,COMEDY|ROMANCE,Spanish,USA,31836
3285,"Beach, The",2000,ADVENTURE|DRAMA,Italian,USA,93075
3286,Snow Day,2000,COMEDY,English,Canada,84887
3287,"Tigger Movie, The",2000,ANIMATION|CHILDREN'S,French,UK,61693
3288,Cotton Mary,1999,DRAMA,German,India,87229
3289,Not One Less (Yi ge dou bu neng shao),1999,DRAMA,German,Canada,59647
3290,Soft Toilet Seats,1999,COMEDY,Italian,India,3295
3291,Trois,2000,THRILLER,German,India,40896
3292,"Big Combo, The",1955,FILM|NOIR,Italian,France,16823
3293,Conceiving Ada,1997,DRAMA|SCI-FI,German,Canada,59871
3294,Eaten Alive,1976,HORROR,English,France,79974
3295,Raining Stones,1993,DRAMA,French,USA,49874
3296,To Sir with Love,1967,DRAMA,Spanish,India,44024
3297,With Byrd at the South Pole,1930,DOCUMENTARY,Italian,Italy,96662
3298,Boiler Room,2000,DRAMA,Spanish,Canada,66631
3299,Hanging Up,2000,COMEDY|DRAMA,Spanish,Italy,35614
3300,Pitch Black,2000,ACTION|SCI-FI,French,UK,8197
3301,"Whole Nine Yards, The",2000,COMEDY|CRIME,English,Canada,37797
3302,Beautiful People,1999,COMEDY,Spanish,Italy,15712
3303,Black Tar Heroin: The Dark End of the Street,1999,DOCUMENTARY,Italian,Canada,47230
3304,Blue Collar,1978,CRIME|DRAMA,Spanish,France,12606
3305,Bluebeard,1944,FILM|NOIR|HORROR,German,USA,13817
3306,"Circus, The",1928,COMEDY,German,USA,63088
3307,City Lights,1931,COMEDY|DRAMA|ROMANCE,Spanish,Canada,32102
3308,"Flamingo Kid, The",1984,COMEDY|DRAMA,Spanish,USA,18362
3309,"Dog's Life, A",1920,COMEDY,English,Italy,97259
3310,"Kid, The",1921,ACTION,English,India,59898
3311,"Man from Laramie, The",1955,WESTERN,Italian,USA,51621
3312,"McCullochs, The",1975,DRAMA,Spanish,India,79094
3313,Class Reunion,1982,COMEDY,German,UK,15092
3314,"Big Trees, The",1952,ACTION|DRAMA,Italian,Canada,58380
3315,Happy Go Lovely,1951,MUSICAL,French,Italy,99082
3316,Reindeer Games,2000,ACTION|THRILLER,Spanish,India,72628
3317,Wonder Boys,2000,DRAMA,Italian,France,80558
3318,Deterrence,1998,THRILLER,German,France,6016
3319,Judy Berlin,1999,DRAMA,English,Italy,65426
3320,Mifune (Mifunes sidste sang),1999,COMEDY|ROMANCE,Spanish,USA,73694
3321,"Waiting Game, The",2000,COMEDY,German,Italy,18206
3322,3 Strikes,2000,COMEDY,Spanish,UK,25596
3323,Chain of Fools,2000,COMEDY|CRIME,Italian,UK,11967
3324,Drowning Mona,2000,COMEDY,Spanish,Italy,32116
3325,"Next Best Thing, The",2000,COMEDY|DRAMA,Spanish,France,31095
3326,What Planet Are You From?,2000,COMEDY|SCI-FI,Italian,UK,97330
3327,Beyond the Mat,2000,DOCUMENTARY,Spanish,USA,93005
3328,Ghost Dog: The Way of the Samurai,1999,CRIME|DRAMA,English,USA,17491
3329,"Year My Voice Broke, The",1987,DRAMA,French,UK,23753
3330,Splendor in the Grass,1961,DRAMA,Spanish,France,76267
3331,My Tutor,1983,DRAMA,German,Canada,96007
3332,"Legend of Lobo, The",1962,ADVENTURE|CHILDREN'S,German,Italy,19299
3333,"Killing of Sister George, The",1968,DRAMA,French,USA,83555
3334,Key Largo,1948,CRIME|DRAMA|FILM|NOIR|THRILLER,English,India,15755
3335,Jail Bait,1954,CRIME|DRAMA,French,UK,16881
3336,It Happened Here,1961,DRAMA,German,India,49515
3337,I'll Never Forget What's 'is Name,1967,COMEDY|DRAMA,Italian,India,29834
3338,For All Mankind,1989,DOCUMENTARY,English,UK,44554
3339,Cross of Iron,1977,WAR,German,Italy,39408
3340,Bride of the Monster,1956,HORROR|SCI-FI,French,France,42370
3341,Born Yesterday,1950,COMEDY,German,France,74811
3342,Birdy,1984,DRAMA|WAR,English,Canada,24330
3343,And God Created Woman,1988,COMEDY|DRAMA|ROMANCE,Spanish,Italy,8877
3344,Blood Feast,1963,HORROR,German,Canada,54810
3345,"Charlie, the Lonesome Cougar",1967,ADVENTURE|CHILDREN'S,English,UK,75766
3346,Color Me Blood Red,1965,HORROR,German,UK,8880
3347,Never Cry Wolf,1983,DRAMA,Italian,Italy,92321
3348,"Night Visitor, The",1970,CRIME|THRILLER,French,France,99795
3349,"Perils of Pauline, The",1947,COMEDY,English,USA,31057
3350,"Raisin in the Sun, A",1961,DRAMA,German,Italy,49044
3351,Two Thousand Maniacs!,1964,HORROR,Spanish,India,50052
3352,Brown's Requiem,1998,DRAMA,French,Canada,15788
3353,"Closer You Get, The",2000,COMEDY|ROMANCE,Italian,USA,87960
3354,Mission to Mars,2000,SCI-FI,German,France,6938
3355,"Ninth Gate, The",2000,THRILLER,Spanish,India,30169
3356,Condo Painting,2000,DOCUMENTARY,French,USA,68602
3357,East-West (Est-ouest),1999,DRAMA|ROMANCE,French,France,57532
3358,Defending Your Life,1991,COMEDY|ROMANCE,Italian,India,4775
3359,Breaking Away,1979,DRAMA,Italian,France,1351
3360,Hoosiers,1986,DRAMA,Italian,France,5751
3361,Bull Durham,1988,COMEDY,French,UK,54937
3362,Dog Day Afternoon,1975,COMEDY|CRIME|DRAMA,German,France,37054
3363,American Graffiti,1973,COMEDY|DRAMA,French,France,95129
3364,"Asphalt Jungle, The",1950,CRIME|FILM|NOIR,Italian,Canada,14779
3365,"Searchers, The",1956,WESTERN,French,USA,78651
3366,Where Eagles Dare,1969,ACTION|ADVENTURE|WAR,French,UK,67855
3367,"Devil's Brigade, The",1968,WAR,French,UK,95048
3368,"Big Country, The",1958,ROMANCE|WESTERN,German,Italy,31001
3369,Any Number Can Win (M¨¦lodie en sous-sol ),1963,CRIME,French,Canada,30505
3370,Betrayed,1988,DRAMA|THRILLER,French,UK,26071
3371,Bound for Glory,1976,DRAMA,Spanish,USA,2530
3372,"Bridge at Remagen, The",1969,ACTION|WAR,Italian,France,63865
3373,Buck and the Preacher,1972,WESTERN,Spanish,France,28634
3374,Daughters of the Dust,1992,DRAMA,French,France,72197
3375,Destination Moon,1950,SCI-FI,Spanish,USA,72132
3376,"Fantastic Night, The (La Nuit Fantastique)",1949,ROMANCE,German,Italy,17724
3377,Hangmen Also Die,1943,DRAMA|WAR,Spanish,Italy,93905
3378,"Ogre, The (Der Unhold)",1996,DRAMA,Italian,Canada,40941
3379,On the Beach,1959,DRAMA,Italian,Italy,57791
3380,Railroaded!,1947,FILM|NOIR,Spanish,USA,81628
3381,Slaves to the Underground,1997,COMEDY|DRAMA,English,Italy,55818
3382,Song of Freedom,1936,DRAMA,German,USA,3786
3383,Big Fella,1937,DRAMA|MUSICAL,German,Italy,91432
3384,"Taking of Pelham One Two Three, The",1974,ACTION,Italian,USA,30297
3385,Volunteers,1985,COMEDY,English,Italy,60769
3386,JFK,1991,DRAMA|MYSTERY,Spanish,India,68062
3387,Who's Harry Crumb?,1989,COMEDY,French,Italy,23411
3388,Harry and the Hendersons,1987,COMEDY,French,Canada,69023
3389,Let's Get Harry,1986,ACTION|ADVENTURE,German,Italy,85082
3390,Shanghai Surprise,1986,ADVENTURE,English,Italy,37213
3391,Who's That Girl?,1987,COMEDY,Spanish,Italy,70558
3392,She-Devil,1989,COMEDY,Spanish,Italy,99450
3393,Date with an Angel,1987,COMEDY|FANTASY,Italian,India,16449
3394,Blind Date,1987,COMEDY|ROMANCE,Spanish,USA,15799
3395,Nadine,1987,COMEDY,German,Canada,72983
3396,"Muppet Movie, The",1979,CHILDREN'S|COMEDY,German,USA,12858
3397,"Great Muppet Caper, The",1981,CHILDREN'S|COMEDY,Spanish,USA,90187
3398,"Muppets Take Manhattan, The",1984,CHILDREN'S|COMEDY,German,India,70540
3399,Sesame Street Presents Follow That Bird,1985,CHILDREN'S|COMEDY,Spanish,Canada,89015
3400,We're Back! A Dinosaur's Story,1993,ANIMATION|CHILDREN'S,English,UK,75529
3401,Baby... Secret of the Lost Legend,1985,ADVENTURE|SCI-FI,English,France,34518
3402,Turtle Diary,1985,DRAMA,Spanish,France,58682
3403,Raise the Titanic,1980,DRAMA|THRILLER,German,France,50323
3404,Titanic,1953,ACTION|DRAMA,Italian,UK,81231
3405,"Night to Remember, A",1958,ACTION|DRAMA,Spanish,France,24454
3406,Captain Horatio Hornblower,1951,ACTION|ADVENTURE|WAR,French,India,27015
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)",1999,COMEDY|DRAMA,Italian,UK,98156
3408,Erin Brockovich,2000,DRAMA,Spanish,UK,7768
3409,Final Destination,2000,DRAMA,German,India,73198
3410,Soft Fruit,1999,COMEDY|DRAMA,Italian,USA,8780
3411,Babymother,1998,DRAMA,English,France,96253
3412,"Bear, The",1988,ADVENTURE,Spanish,Italy,98032
3413,Impact,1949,CRIME|DRAMA,French,India,20072
3414,Love Is a Many-Splendored Thing,1955,ROMANCE,German,India,96863
3415,"Mirror, The (Zerkalo)",1975,DRAMA,English,France,37215
3416,"Trial, The (Le Proc¨¨s)",1963,DRAMA,English,Canada,79997
3417,"Crimson Pirate, The",1952,ADVENTURE|COMEDY|SCI-FI,Italian,Canada,9985
3418,Thelma & Louise,1991,ACTION|DRAMA,Spanish,Canada,50830
3419,Something for Everyone,1970,COMEDY|CRIME,English,UK,34027
3420,...And Justice for All,1979,DRAMA|THRILLER,French,Canada,2983
3421,Animal House,1978,COMEDY,French,Italy,48753
3422,She's Gotta Have It,1986,COMEDY|ROMANCE,Spanish,Canada,52392
3423,School Daze,1988,DRAMA,Spanish,Italy,73855
3424,Do the Right Thing,1989,COMEDY|DRAMA,English,Canada,25344
3425,Mo' Better Blues,1990,DRAMA,Spanish,France,14316
3426,Jungle Fever,1991,DRAMA|ROMANCE,French,Canada,51911
3427,Coogan's Bluff,1968,CRIME,English,France,23719
3428,"Champ, The",1979,DRAMA,English,Italy,85474
3429,Creature Comforts,1990,ANIMATION|COMEDY,Italian,France,71531
3430,Death Wish,1974,ACTION|DRAMA,Italian,India,64237
3431,Death Wish II,1982,ACTION|DRAMA,Spanish,India,82289
3432,Death Wish 3,1985,ACTION|DRAMA,German,India,51844
3433,Death Wish 4: The Crackdown,1987,ACTION|DRAMA,Spanish,USA,32339
3434,Death Wish V: The Face of Death,1994,ACTION|DRAMA,French,USA,74714
3435,Double Indemnity,1944,CRIME|FILM|NOIR,Spanish,UK,35611
3436,Dying Young,1991,DRAMA|ROMANCE,Italian,USA,69270
3437,Cool as Ice,1991,DRAMA,German,France,3382
3438,Teenage Mutant Ninja Turtles,1990,ACTION|CHILDREN'S|FANTASY,English,UK,42150
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,ACTION|CHILDREN'S|FANTASY,French,France,98520
3440,Teenage Mutant Ninja Turtles III,1993,ACTION|CHILDREN'S|FANTASY,English,India,6188
3441,Red Dawn,1984,ACTION|WAR,Spanish,India,75667
3442,Band of the Hand,1986,ACTION,Spanish,Canada,91662
3443,Born American,1986,ACTION|DRAMA|THRILLER,German,UK,70606
3444,Bloodsport,1988,ACTION,German,USA,62537
3445,Eyes of Laura Mars,1978,MYSTERY|THRILLER,Italian,France,99274
3446,Funny Bones,1995,COMEDY,Spanish,UK,28781
3447,"Good Earth, The",1937,DRAMA,Spanish,UK,73608
3448,"Good Morning, Vietnam",1987,COMEDY|DRAMA|WAR,German,USA,92962
3449,"Good Mother, The",1988,DRAMA,German,France,1754
3450,Grumpy Old Men,1993,COMEDY,French,Italy,25003
3451,Guess Who's Coming to Dinner,1967,COMEDY|DRAMA,Spanish,USA,89408
3452,Romeo Must Die,2000,ACTION|ROMANCE,French,Canada,50982
3453,Here on Earth,2000,DRAMA|ROMANCE,Italian,Italy,78707
3454,Whatever It Takes,2000,COMEDY|ROMANCE,English,Canada,34369
3455,Buddy Boy,1999,DRAMA|THRILLER,Spanish,France,51967
3456,"Color of Paradise, The (Rang-e Khoda)",1999,DRAMA,Spanish,India,1848
3457,Waking the Dead,1999,DRAMA,Spanish,Canada,90894
3458,Blood and Sand (Sangre y Arena),1989,DRAMA|ROMANCE,German,India,18700
3459,Gothic,1986,DRAMA|HORROR,French,France,55467
3460,Hillbillys in a Haunted House,1967,COMEDY,Spanish,USA,26513
3461,Lord of the Flies,1963,ADVENTURE|DRAMA|THRILLER,German,Canada,44152
3462,Modern Times,1936,COMEDY,French,Italy,48860
3463,Last Resort,1994,COMEDY,German,USA,31866
3464,Solar Crisis,1993,SCI-FI|THRILLER,French,Italy,73073
3465,That's Life!,1986,DRAMA,French,Canada,63236
3466,Heart and Souls,1993,COMEDY|FANTASY,French,UK,58738
3467,Hud,1963,DRAMA|WESTERN,French,Canada,74884
3468,"Hustler, The",1961,DRAMA,Italian,USA,55192
3469,Inherit the Wind,1960,DRAMA,French,Italy,55400
3470,Dersu Uzala,1974,ADVENTURE|DRAMA,Spanish,Italy,8690
3471,Close Encounters of the Third Kind,1977,DRAMA|SCI-FI,French,India,16055
3472,Horror Hotel (a.k.a. The City of the Dead),1960,HORROR,German,France,4656
3473,Jonah Who Will Be 25 in the Year 2000,1976,COMEDY,English,Italy,3521
3474,Retroactive,1997,SCI-FI|THRILLER,Italian,USA,43103
3475,"Place in the Sun, A",1951,DRAMA|ROMANCE,Spanish,Italy,53133
3476,Jacob's Ladder,1990,HORROR|MYSTERY|THRILLER,Italian,Canada,36778
3477,Empire Records,1995,COMEDY|DRAMA,Spanish,UK,1911
3478,"Bamba, La",1987,DRAMA,German,France,86148
3479,Ladyhawke,1985,ADVENTURE|FANTASY|ROMANCE,Italian,Italy,7702
3480,Lucas,1986,DRAMA,Italian,USA,19611
3481,High Fidelity,2000,COMEDY,French,Canada,24298
3482,Price of Glory,2000,DRAMA,French,Canada,94323
3483,"Road to El Dorado, The",2000,ANIMATION|CHILDREN'S,German,Canada,65435
3484,"Skulls, The",2000,THRILLER,French,Canada,44076
3485,Autopsy (Macchie Solari),1975,HORROR,Italian,Italy,76548
3486,Devil Girl From Mars,1954,SCI-FI,French,UK,48312
3487,"Dorado, El",1967,WESTERN,German,UK,36283
3488,"Hideous Sun Demon, The",1959,HORROR|SCI-FI,Italian,France,94323
3489,Hook,1991,ADVENTURE|FANTASY,Italian,Italy,32895
3490,Horror Express,1972,HORROR,French,USA,48772
3491,My Chauffeur,1986,COMEDY,Spanish,USA,25234
3492,"Son of the Sheik, The",1926,ADVENTURE,Italian,India,66325
3493,Torso (Corpi Presentano Tracce di Violenza Carnale),1973,HORROR,Spanish,USA,42887
3494,True Grit,1969,ADVENTURE|WESTERN,Spanish,USA,20534
3495,Roadside Prophets,1992,COMEDY|DRAMA,English,UK,21626
3496,Madame Sousatzka,1988,DRAMA,Spanish,USA,14472
3497,Max Dugan Returns,1983,COMEDY,Italian,France,86640
3498,Midnight Express,1978,DRAMA,German,UK,51431
3499,Misery,1990,HORROR,English,France,12845
3500,Mr. Saturday Night,1992,COMEDY|DRAMA,German,France,51028
3501,Murphy's Romance,1985,COMEDY|ROMANCE,Italian,UK,96900
3502,My Life,1993,DRAMA,English,USA,13050
3503,Solaris (Solyaris),1972,DRAMA|SCI-FI,English,Canada,6755
3504,Network,1976,COMEDY|DRAMA,German,Canada,3029
3505,No Way Out,1987,THRILLER,French,Canada,81159
3506,North Dallas Forty,1979,COMEDY|DRAMA,German,India,6159
3507,"Odd Couple, The",1968,COMEDY,German,USA,53553
3508,"Outlaw Josey Wales, The",1976,WESTERN,Italian,India,11704
3509,Black and White,1999,DRAMA,German,USA,83609
